speciesId	compartment	initialConcentration (nM)	solver
nuc_gene_i__YDJC_	Nucleus	0.0	Stochastic
nuc_gene_i__C5AR2_	Nucleus	0.0	Stochastic
nuc_gene_i__SHISA3_	Nucleus	0.0	Stochastic
nuc_gene_i__SCFD2_	Nucleus	0.0	Stochastic
nuc_gene_i__CYP2A13_	Nucleus	0.0	Stochastic
nuc_gene_i__IL16_	Nucleus	0.0	Stochastic
nuc_gene_i__TMA16_	Nucleus	0.0	Stochastic
nuc_gene_i__CDKN3_	Nucleus	0.0	Stochastic
nuc_gene_i__ADGRB2_	Nucleus	0.0	Stochastic
nuc_gene_i__TNS1_	Nucleus	0.0	Stochastic
nuc_gene_i__LGI4_	Nucleus	0.0	Stochastic
nuc_gene_i__LRAT_	Nucleus	0.0	Stochastic
nuc_gene_i__CYP2C9_	Nucleus	0.0	Stochastic
nuc_gene_i__OLFML2B_	Nucleus	0.0	Stochastic
nuc_gene_i__DMAC2L_	Nucleus	0.0	Stochastic
nuc_gene_i__CREG2_	Nucleus	0.0	Stochastic
nuc_gene_i__HHEX_	Nucleus	0.0	Stochastic
nuc_gene_i__IL20_	Nucleus	0.0	Stochastic
nuc_gene_i__KLK10_	Nucleus	0.0	Stochastic
nuc_gene_i__KDM2B_	Nucleus	0.0	Stochastic
nuc_gene_i__DNASE2B_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2L2_	Nucleus	0.0	Stochastic
nuc_gene_i__EGLN3_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2L3_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2M4_	Nucleus	0.0	Stochastic
nuc_gene_i__SECISBP2L_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2T35_	Nucleus	0.0	Stochastic
nuc_gene_i__OR10K2_	Nucleus	0.0	Stochastic
nuc_gene_i__RBM15_	Nucleus	0.0	Stochastic
nuc_gene_i__CYP2C19_	Nucleus	0.0	Stochastic
nuc_gene_i__TRMT2B_	Nucleus	0.0	Stochastic
nuc_gene_i__KLHDC7A_	Nucleus	0.0	Stochastic
nuc_gene_i__H3_5_	Nucleus	0.0	Stochastic
nuc_gene_i__EHMT1_	Nucleus	0.0	Stochastic
nuc_gene_i__CDC34_	Nucleus	0.0	Stochastic
nuc_gene_i__OIP5_	Nucleus	0.0	Stochastic
nuc_gene_i__MTX1_	Nucleus	0.0	Stochastic
nuc_gene_i__GPR37L1_	Nucleus	0.0	Stochastic
nuc_gene_i__HABP2_	Nucleus	0.0	Stochastic
nuc_gene_i__RPLP1_	Nucleus	0.0	Stochastic
nuc_gene_i__GAB3_	Nucleus	0.0	Stochastic
nuc_gene_i__HIGD2B_	Nucleus	0.0	Stochastic
nuc_gene_i__CELF3_	Nucleus	0.0	Stochastic
nuc_gene_i__NAPEPLD_	Nucleus	0.0	Stochastic
nuc_gene_i__G2E3_	Nucleus	0.0	Stochastic
nuc_gene_i__RIIAD1_	Nucleus	0.0	Stochastic
nuc_gene_i__CYP2E1_	Nucleus	0.0	Stochastic
nuc_gene_i__ARFGAP1_	Nucleus	0.0	Stochastic
nuc_gene_i__MRPL9_	Nucleus	0.0	Stochastic
nuc_gene_i__PLEK_	Nucleus	0.0	Stochastic
nuc_gene_i__YLPM1_	Nucleus	0.0	Stochastic
nuc_gene_i__ASPHD2_	Nucleus	0.0	Stochastic
nuc_gene_i__CAMK2A_	Nucleus	0.0	Stochastic
nuc_gene_i__OAZ3_	Nucleus	0.0	Stochastic
nuc_gene_i__LINGO4_	Nucleus	0.0	Stochastic
nuc_gene_i__LINC03040_	Nucleus	0.0	Stochastic
nuc_gene_i__THEM5_	Nucleus	0.0	Stochastic
nuc_gene_i__LCE1F_	Nucleus	0.0	Stochastic
nuc_gene_i__PAX2_	Nucleus	0.0	Stochastic
nuc_gene_i__FKBP3_	Nucleus	0.0	Stochastic
nuc_gene_i__LCE1E_	Nucleus	0.0	Stochastic
nuc_gene_i__LCE1D_	Nucleus	0.0	Stochastic
nuc_gene_i__FANCC_	Nucleus	0.0	Stochastic
nuc_gene_i__ATP2B3_	Nucleus	0.0	Stochastic
nuc_gene_i__DENND11_	Nucleus	0.0	Stochastic
nuc_gene_i__TFAP2E_	Nucleus	0.0	Stochastic
nuc_gene_i__HPDL_	Nucleus	0.0	Stochastic
nuc_gene_i__H4C1_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2L5_	Nucleus	0.0	Stochastic
nuc_gene_i__H2BC3_	Nucleus	0.0	Stochastic
nuc_gene_i__MFAP3_	Nucleus	0.0	Stochastic
nuc_gene_i__CCSAP_	Nucleus	0.0	Stochastic
nuc_gene_i__SPOCK2_	Nucleus	0.0	Stochastic
nuc_gene_i__PLEKHH1_	Nucleus	0.0	Stochastic
nuc_gene_i__RAB42_	Nucleus	0.0	Stochastic
nuc_gene_i__AMY2A_	Nucleus	0.0	Stochastic
nuc_gene_i__H2AC8_	Nucleus	0.0	Stochastic
nuc_gene_i__FXYD1_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF365_	Nucleus	0.0	Stochastic
nuc_gene_i__SSBP1_	Nucleus	0.0	Stochastic
nuc_gene_i__OR10X1_	Nucleus	0.0	Stochastic
nuc_gene_i__PNRC1_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2T27_	Nucleus	0.0	Stochastic
nuc_gene_i__IPMK_	Nucleus	0.0	Stochastic
nuc_gene_i__AGK_	Nucleus	0.0	Stochastic
nuc_gene_i__ANKRD22_	Nucleus	0.0	Stochastic
nuc_gene_i__ZWILCH_	Nucleus	0.0	Stochastic
nuc_gene_i__OR14A16_	Nucleus	0.0	Stochastic
nuc_gene_i__SRSF12_	Nucleus	0.0	Stochastic
nuc_gene_i__OR11L1_	Nucleus	0.0	Stochastic
nuc_gene_i__EIF4EBP2_	Nucleus	0.0	Stochastic
nuc_gene_i__WEE2_	Nucleus	0.0	Stochastic
nuc_gene_i__DDX31_	Nucleus	0.0	Stochastic
nuc_gene_i__TRIM58_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2W3_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2AJ1_	Nucleus	0.0	Stochastic
nuc_gene_i__RAB11FIP2_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2L8_	Nucleus	0.0	Stochastic
nuc_gene_i__OR6Y1_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2M5_	Nucleus	0.0	Stochastic
nuc_gene_i__GDF10_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2M2_	Nucleus	0.0	Stochastic
nuc_gene_i__GPX6_	Nucleus	0.0	Stochastic
nuc_gene_i__SRARP_	Nucleus	0.0	Stochastic
nuc_gene_i__PPP6C_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2T8_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF808_	Nucleus	0.0	Stochastic
nuc_gene_i__MMRN2_	Nucleus	0.0	Stochastic
nuc_gene_i__KLF1_	Nucleus	0.0	Stochastic
nuc_gene_i__CTRC_	Nucleus	0.0	Stochastic
nuc_gene_i__FOXA3_	Nucleus	0.0	Stochastic
nuc_gene_i__OR6F1_	Nucleus	0.0	Stochastic
nuc_gene_i__RBM18_	Nucleus	0.0	Stochastic
nuc_gene_i__GPR4_	Nucleus	0.0	Stochastic
nuc_gene_i__OR14K1_	Nucleus	0.0	Stochastic
nuc_gene_i__OR10K1_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2T12_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2T33_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2T29_	Nucleus	0.0	Stochastic
nuc_gene_i__OR13G1_	Nucleus	0.0	Stochastic
nuc_gene_i__OR1C1_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2M3_	Nucleus	0.0	Stochastic
nuc_gene_i__OR6N1_	Nucleus	0.0	Stochastic
nuc_gene_i__OR2T11_	Nucleus	0.0	Stochastic
nuc_gene_i__OR10Z1_	Nucleus	0.0	Stochastic
nuc_gene_i__TMEM254_	Nucleus	0.0	Stochastic
nuc_gene_i__SPTA1_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF846_	Nucleus	0.0	Stochastic
nuc_gene_i__IRAK1_	Nucleus	0.0	Stochastic
nuc_gene_i__CISD2_	Nucleus	0.0	Stochastic
nuc_gene_i__PLEC_	Nucleus	0.0	Stochastic
nuc_gene_i__PSME2_	Nucleus	0.0	Stochastic
nuc_gene_i__KLK1_	Nucleus	0.0	Stochastic
nuc_gene_i__SCAMP5_	Nucleus	0.0	Stochastic
nuc_gene_i__IER5_	Nucleus	0.0	Stochastic
nuc_gene_i__UPK3B_	Nucleus	0.0	Stochastic
nuc_gene_i__OPN3_	Nucleus	0.0	Stochastic
nuc_gene_i__CHML_	Nucleus	0.0	Stochastic
nuc_gene_i__BCL9_	Nucleus	0.0	Stochastic
nuc_gene_i__EDA2R_	Nucleus	0.0	Stochastic
nuc_gene_i__FAM120A_	Nucleus	0.0	Stochastic
nuc_gene_i__BECN2_	Nucleus	0.0	Stochastic
nuc_gene_i__CHRNA5_	Nucleus	0.0	Stochastic
nuc_gene_i__C8orf76_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC25A53_	Nucleus	0.0	Stochastic
nuc_gene_i__GRSF1_	Nucleus	0.0	Stochastic
nuc_gene_i__MESD_	Nucleus	0.0	Stochastic
nuc_gene_i__TXN_	Nucleus	0.0	Stochastic
nuc_gene_i__STARD5_	Nucleus	0.0	Stochastic
nuc_gene_i__DAP_	Nucleus	0.0	Stochastic
nuc_gene_i__DHRS7_	Nucleus	0.0	Stochastic
nuc_gene_i__NEURL1B_	Nucleus	0.0	Stochastic
nuc_gene_i__SGCB_	Nucleus	0.0	Stochastic
nuc_gene_i__MTMR7_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF483_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC7A9_	Nucleus	0.0	Stochastic
nuc_gene_i__EIF2B2_	Nucleus	0.0	Stochastic
nuc_gene_i__SHROOM3_	Nucleus	0.0	Stochastic
nuc_gene_i__SHB_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF547_	Nucleus	0.0	Stochastic
nuc_gene_i__ALKBH7_	Nucleus	0.0	Stochastic
nuc_gene_i__N4BP2_	Nucleus	0.0	Stochastic
nuc_gene_i__CHRDL1_	Nucleus	0.0	Stochastic
nuc_gene_i__UGT8_	Nucleus	0.0	Stochastic
nuc_gene_i__IPPK_	Nucleus	0.0	Stochastic
nuc_gene_i__RNF130_	Nucleus	0.0	Stochastic
nuc_gene_i__BRD3OS_	Nucleus	0.0	Stochastic
nuc_gene_i__ACO2_	Nucleus	0.0	Stochastic
nuc_gene_i__APOBEC1_	Nucleus	0.0	Stochastic
nuc_gene_i__GDF3_	Nucleus	0.0	Stochastic
nuc_gene_i__TRPV5_	Nucleus	0.0	Stochastic
nuc_gene_i__PPP1R13B_	Nucleus	0.0	Stochastic
nuc_gene_i__POP1_	Nucleus	0.0	Stochastic
nuc_gene_i__PRAM1_	Nucleus	0.0	Stochastic
nuc_gene_i__MAGT1_	Nucleus	0.0	Stochastic
nuc_gene_i__UBR1_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF677_	Nucleus	0.0	Stochastic
nuc_gene_i__TRIML2_	Nucleus	0.0	Stochastic
nuc_gene_i__CLEC4C_	Nucleus	0.0	Stochastic
nuc_gene_i__NEFL_	Nucleus	0.0	Stochastic
nuc_gene_i__BLNK_	Nucleus	0.0	Stochastic
nuc_gene_i__NANOGNB_	Nucleus	0.0	Stochastic
nuc_gene_i__DYRK3_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC35C2_	Nucleus	0.0	Stochastic
nuc_gene_i__PRSS2_	Nucleus	0.0	Stochastic
nuc_gene_i__PRR4_	Nucleus	0.0	Stochastic
nuc_gene_i__TRPS1_	Nucleus	0.0	Stochastic
nuc_gene_i__NPC2_	Nucleus	0.0	Stochastic
nuc_gene_i__TNFSF18_	Nucleus	0.0	Stochastic
nuc_gene_i__PRODH2_	Nucleus	0.0	Stochastic
nuc_gene_i__MAP10_	Nucleus	0.0	Stochastic
nuc_gene_i__SERF2_	Nucleus	0.0	Stochastic
nuc_gene_i__CACNB4_	Nucleus	0.0	Stochastic
nuc_gene_i__UFSP2_	Nucleus	0.0	Stochastic
nuc_gene_i__PBOV1_	Nucleus	0.0	Stochastic
nuc_gene_i__ITM2A_	Nucleus	0.0	Stochastic
nuc_gene_i__EXOSC4_	Nucleus	0.0	Stochastic
nuc_gene_i__OR6V1_	Nucleus	0.0	Stochastic
nuc_gene_i__POLR3H_	Nucleus	0.0	Stochastic
nuc_gene_i__ITGA2_	Nucleus	0.0	Stochastic
nuc_gene_i__TBXA2R_	Nucleus	0.0	Stochastic
nuc_gene_i__TRIM67_	Nucleus	0.0	Stochastic
nuc_gene_i__C8orf88_	Nucleus	0.0	Stochastic
nuc_gene_i__INSL5_	Nucleus	0.0	Stochastic
nuc_gene_i__OR6P1_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC2A7_	Nucleus	0.0	Stochastic
nuc_gene_i__TIGD4_	Nucleus	0.0	Stochastic
nuc_gene_i__OR6K2_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC35B2_	Nucleus	0.0	Stochastic
nuc_gene_i__LCE4A_	Nucleus	0.0	Stochastic
nuc_gene_i__APELA_	Nucleus	0.0	Stochastic
nuc_gene_i__ACTRT2_	Nucleus	0.0	Stochastic
nuc_gene_i__MGAM2_	Nucleus	0.0	Stochastic
nuc_gene_i__LSM1_	Nucleus	0.0	Stochastic
nuc_gene_i__LDLRAD2_	Nucleus	0.0	Stochastic
nuc_gene_i__TMEM151B_	Nucleus	0.0	Stochastic
nuc_gene_i__CLEC11A_	Nucleus	0.0	Stochastic
nuc_gene_i__OR9A2_	Nucleus	0.0	Stochastic
nuc_gene_i__CHUK_	Nucleus	0.0	Stochastic
nuc_gene_i__PRLHR_	Nucleus	0.0	Stochastic
nuc_gene_i__MAP3K9_	Nucleus	0.0	Stochastic
nuc_gene_i__HSPG2_	Nucleus	0.0	Stochastic
nuc_gene_i__PCSK4_	Nucleus	0.0	Stochastic
nuc_gene_i__CELA3B_	Nucleus	0.0	Stochastic
nuc_gene_i__BLOC1S3_	Nucleus	0.0	Stochastic
nuc_gene_i__PIGN_	Nucleus	0.0	Stochastic
nuc_gene_i__CELA3A_	Nucleus	0.0	Stochastic
nuc_gene_i__MIER3_	Nucleus	0.0	Stochastic
nuc_gene_i__ASPDH_	Nucleus	0.0	Stochastic
nuc_gene_i__TMDD1_	Nucleus	0.0	Stochastic
nuc_gene_i__AVPR1B_	Nucleus	0.0	Stochastic
nuc_gene_i__SEMA4G_	Nucleus	0.0	Stochastic
nuc_gene_i__MED6_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC26A2_	Nucleus	0.0	Stochastic
nuc_gene_i__ZSWIM9_	Nucleus	0.0	Stochastic
nuc_gene_i__RPS4X_	Nucleus	0.0	Stochastic
nuc_gene_i__PRSS58_	Nucleus	0.0	Stochastic
nuc_gene_i__LRG1_	Nucleus	0.0	Stochastic
nuc_gene_i__RAE1_	Nucleus	0.0	Stochastic
nuc_gene_i__ERCC6_	Nucleus	0.0	Stochastic
nuc_gene_i__NUP214_	Nucleus	0.0	Stochastic
nuc_gene_i__PRB2_	Nucleus	0.0	Stochastic
nuc_gene_i__PBX4_	Nucleus	0.0	Stochastic
nuc_gene_i__ZBTB46_	Nucleus	0.0	Stochastic
nuc_gene_i__ANAPC10_	Nucleus	0.0	Stochastic
nuc_gene_i__GABRP_	Nucleus	0.0	Stochastic
nuc_gene_i__GID8_	Nucleus	0.0	Stochastic
nuc_gene_i__KEL_	Nucleus	0.0	Stochastic
nuc_gene_i__EIF4E1B_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF792_	Nucleus	0.0	Stochastic
nuc_gene_i__MAGED2_	Nucleus	0.0	Stochastic
nuc_gene_i__SIT1_	Nucleus	0.0	Stochastic
nuc_gene_i__ICE2_	Nucleus	0.0	Stochastic
nuc_gene_i__TBC1D22A_	Nucleus	0.0	Stochastic
nuc_gene_i__RPP25L_	Nucleus	0.0	Stochastic
nuc_gene_i__ESRP1_	Nucleus	0.0	Stochastic
nuc_gene_i__ITK_	Nucleus	0.0	Stochastic
nuc_gene_i__C1QL4_	Nucleus	0.0	Stochastic
nuc_gene_i__ADRA1B_	Nucleus	0.0	Stochastic
nuc_gene_i__ESCO1_	Nucleus	0.0	Stochastic
nuc_gene_i__TMEM74_	Nucleus	0.0	Stochastic
nuc_gene_i__TMSB15B_	Nucleus	0.0	Stochastic
nuc_gene_i__USF2_	Nucleus	0.0	Stochastic
nuc_gene_i__TUBA8_	Nucleus	0.0	Stochastic
nuc_gene_i__PIP4P2_	Nucleus	0.0	Stochastic
nuc_gene_i__BAZ1A_	Nucleus	0.0	Stochastic
nuc_gene_i__AMN1_	Nucleus	0.0	Stochastic
nuc_gene_i__NLN_	Nucleus	0.0	Stochastic
nuc_gene_i__DOLPP1_	Nucleus	0.0	Stochastic
nuc_gene_i__SCN3A_	Nucleus	0.0	Stochastic
nuc_gene_i__CCDC97_	Nucleus	0.0	Stochastic
nuc_gene_i__AMPD1_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF475_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF221_	Nucleus	0.0	Stochastic
nuc_gene_i__LCE1C_	Nucleus	0.0	Stochastic
nuc_gene_i__LBX2_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF681_	Nucleus	0.0	Stochastic
nuc_gene_i__CALB1_	Nucleus	0.0	Stochastic
nuc_gene_i__H3_7_	Nucleus	0.0	Stochastic
nuc_gene_i__NXPH1_	Nucleus	0.0	Stochastic
nuc_gene_i__CRNN_	Nucleus	0.0	Stochastic
nuc_gene_i__LCE5A_	Nucleus	0.0	Stochastic
nuc_gene_i__WNT6_	Nucleus	0.0	Stochastic
nuc_gene_i__PAPOLB_	Nucleus	0.0	Stochastic
nuc_gene_i__OR6B2_	Nucleus	0.0	Stochastic
nuc_gene_i__CRCT1_	Nucleus	0.0	Stochastic
nuc_gene_i__EDIL3_	Nucleus	0.0	Stochastic
nuc_gene_i__LCE3E_	Nucleus	0.0	Stochastic
nuc_gene_i__LCE3D_	Nucleus	0.0	Stochastic
nuc_gene_i__COL8A2_	Nucleus	0.0	Stochastic
nuc_gene_i__LRATD2_	Nucleus	0.0	Stochastic
nuc_gene_i__TEX51_	Nucleus	0.0	Stochastic
nuc_gene_i__A3GALT2_	Nucleus	0.0	Stochastic
nuc_gene_i__FAM50A_	Nucleus	0.0	Stochastic
nuc_gene_i__ALLC_	Nucleus	0.0	Stochastic
nuc_gene_i__TWIST1_	Nucleus	0.0	Stochastic
nuc_gene_i__AMER3_	Nucleus	0.0	Stochastic
nuc_gene_i__ELOVL7_	Nucleus	0.0	Stochastic
nuc_gene_i__STX6_	Nucleus	0.0	Stochastic
nuc_gene_i__TMEM269_	Nucleus	0.0	Stochastic
nuc_gene_i__NR6A1_	Nucleus	0.0	Stochastic
nuc_gene_i__GORAB_	Nucleus	0.0	Stochastic
nuc_gene_i__C9orf85_	Nucleus	0.0	Stochastic
nuc_gene_i__LCE1B_	Nucleus	0.0	Stochastic
nuc_gene_i__LCE1A_	Nucleus	0.0	Stochastic
nuc_gene_i__LCE6A_	Nucleus	0.0	Stochastic
nuc_gene_i__SMCP_	Nucleus	0.0	Stochastic
nuc_gene_i__IVL_	Nucleus	0.0	Stochastic
nuc_gene_i__SPRR4_	Nucleus	0.0	Stochastic
nuc_gene_i__PAXX_	Nucleus	0.0	Stochastic
nuc_gene_i__SPRR3_	Nucleus	0.0	Stochastic
nuc_gene_i__SPRR1B_	Nucleus	0.0	Stochastic
nuc_gene_i__SPRR2D_	Nucleus	0.0	Stochastic
nuc_gene_i__PER2_	Nucleus	0.0	Stochastic
nuc_gene_i__SPRR2A_	Nucleus	0.0	Stochastic
nuc_gene_i__SPRR2B_	Nucleus	0.0	Stochastic
nuc_gene_i__SPRR2E_	Nucleus	0.0	Stochastic
nuc_gene_i__SPRR2F_	Nucleus	0.0	Stochastic
nuc_gene_i__SPRR2G_	Nucleus	0.0	Stochastic
nuc_gene_i__LRP1_	Nucleus	0.0	Stochastic
nuc_gene_i__CAAP1_	Nucleus	0.0	Stochastic
nuc_gene_i__SERINC5_	Nucleus	0.0	Stochastic
nuc_gene_i__SORD_	Nucleus	0.0	Stochastic
nuc_gene_i__DCDC2C_	Nucleus	0.0	Stochastic
nuc_gene_i__SOX11_	Nucleus	0.0	Stochastic
nuc_gene_i__NXPH4_	Nucleus	0.0	Stochastic
nuc_gene_i__TMEM215_	Nucleus	0.0	Stochastic
nuc_gene_i__FAM151B_	Nucleus	0.0	Stochastic
nuc_gene_i__ITIH2_	Nucleus	0.0	Stochastic
nuc_gene_i__TRUB2_	Nucleus	0.0	Stochastic
nuc_gene_i__MRPS30_	Nucleus	0.0	Stochastic
nuc_gene_i__PTPRH_	Nucleus	0.0	Stochastic
nuc_gene_i__LEAP2_	Nucleus	0.0	Stochastic
nuc_gene_i__ANKRD17_	Nucleus	0.0	Stochastic
nuc_gene_i__ELF3_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC34A1_	Nucleus	0.0	Stochastic
nuc_gene_i__ABRAXAS2_	Nucleus	0.0	Stochastic
nuc_gene_i__ETV3_	Nucleus	0.0	Stochastic
nuc_gene_i__ZBTB32_	Nucleus	0.0	Stochastic
nuc_gene_i__GRPEL1_	Nucleus	0.0	Stochastic
nuc_gene_i__MSRB2_	Nucleus	0.0	Stochastic
nuc_gene_i__C1orf94_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF823_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF835_	Nucleus	0.0	Stochastic
nuc_gene_i__PNMA8A_	Nucleus	0.0	Stochastic
nuc_gene_i__GARIN6_	Nucleus	0.0	Stochastic
nuc_gene_i__RPN2_	Nucleus	0.0	Stochastic
nuc_gene_i__PDCD6_	Nucleus	0.0	Stochastic
nuc_gene_i__CHD8_	Nucleus	0.0	Stochastic
nuc_gene_i__MRPL1_	Nucleus	0.0	Stochastic
nuc_gene_i__ATP9B_	Nucleus	0.0	Stochastic
nuc_gene_i__KDM4F_	Nucleus	0.0	Stochastic
nuc_gene_i__FAM186A_	Nucleus	0.0	Stochastic
nuc_gene_i__SMIM41_	Nucleus	0.0	Stochastic
nuc_gene_i__CSMD2_	Nucleus	0.0	Stochastic
nuc_gene_i__NPSR1_	Nucleus	0.0	Stochastic
nuc_gene_i__MEF2B_	Nucleus	0.0	Stochastic
nuc_gene_i__MIP_	Nucleus	0.0	Stochastic
nuc_gene_i__SPRYD4_	Nucleus	0.0	Stochastic
nuc_gene_i__RNF180_	Nucleus	0.0	Stochastic
nuc_gene_i__AKR1C4_	Nucleus	0.0	Stochastic
nuc_gene_i__LYL1_	Nucleus	0.0	Stochastic
nuc_gene_i__SEC16A_	Nucleus	0.0	Stochastic
nuc_gene_i__FBXO33_	Nucleus	0.0	Stochastic
nuc_gene_i__INMT_	Nucleus	0.0	Stochastic
nuc_gene_i__PYGO2_	Nucleus	0.0	Stochastic
nuc_gene_i__POM121L12_	Nucleus	0.0	Stochastic
nuc_gene_i__AKAP13_	Nucleus	0.0	Stochastic
nuc_gene_i__NRP2_	Nucleus	0.0	Stochastic
nuc_gene_i__LRRC10_	Nucleus	0.0	Stochastic
nuc_gene_i__DCST2_	Nucleus	0.0	Stochastic
nuc_gene_i__TRIL_	Nucleus	0.0	Stochastic
nuc_gene_i__UGT3A1_	Nucleus	0.0	Stochastic
nuc_gene_i__RPS29_	Nucleus	0.0	Stochastic
nuc_gene_i__SCAF1_	Nucleus	0.0	Stochastic
nuc_gene_i__PCSK2_	Nucleus	0.0	Stochastic
nuc_gene_i__NACAD_	Nucleus	0.0	Stochastic
nuc_gene_i__SEC61B_	Nucleus	0.0	Stochastic
nuc_gene_i__BTK_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF713_	Nucleus	0.0	Stochastic
nuc_gene_i__MYRFL_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF136_	Nucleus	0.0	Stochastic
nuc_gene_i__DCST1_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF804B_	Nucleus	0.0	Stochastic
nuc_gene_i__IL7R_	Nucleus	0.0	Stochastic
nuc_gene_i__TEX46_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF473_	Nucleus	0.0	Stochastic
nuc_gene_i__ZCCHC2_	Nucleus	0.0	Stochastic
nuc_gene_i__AGBL4_	Nucleus	0.0	Stochastic
nuc_gene_i__IL5_	Nucleus	0.0	Stochastic
nuc_gene_i__GRHPR_	Nucleus	0.0	Stochastic
nuc_gene_i__CDC42BPB_	Nucleus	0.0	Stochastic
nuc_gene_i__SDHAF3_	Nucleus	0.0	Stochastic
nuc_gene_i__C1orf185_	Nucleus	0.0	Stochastic
nuc_gene_i__ROR1_	Nucleus	0.0	Stochastic
nuc_gene_i__TEX22_	Nucleus	0.0	Stochastic
nuc_gene_i__CCDC62_	Nucleus	0.0	Stochastic
nuc_gene_i__PARD3B_	Nucleus	0.0	Stochastic
nuc_gene_i__TEX47_	Nucleus	0.0	Stochastic
nuc_gene_i__CRK_	Nucleus	0.0	Stochastic
nuc_gene_i__HAND1_	Nucleus	0.0	Stochastic
nuc_gene_i__NOTCH1_	Nucleus	0.0	Stochastic
nuc_gene_i__EIF3E_	Nucleus	0.0	Stochastic
nuc_gene_i__IL4I1_	Nucleus	0.0	Stochastic
nuc_gene_i__RCHY1_	Nucleus	0.0	Stochastic
nuc_gene_i__ARL10_	Nucleus	0.0	Stochastic
nuc_gene_i__NOTCH2NLC_	Nucleus	0.0	Stochastic
nuc_gene_i__NXN_	Nucleus	0.0	Stochastic
nuc_gene_i__RDH11_	Nucleus	0.0	Stochastic
nuc_gene_i__ADISSP_	Nucleus	0.0	Stochastic
nuc_gene_i__LMAN1_	Nucleus	0.0	Stochastic
nuc_gene_i__KCNH7_	Nucleus	0.0	Stochastic
nuc_gene_i__RASEF_	Nucleus	0.0	Stochastic
nuc_gene_i__CAMKMT_	Nucleus	0.0	Stochastic
nuc_gene_i__COX4I2_	Nucleus	0.0	Stochastic
nuc_gene_i__SYNJ2BP_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC23A1_	Nucleus	0.0	Stochastic
nuc_gene_i__SIX3_	Nucleus	0.0	Stochastic
nuc_gene_i__OTUD6B_	Nucleus	0.0	Stochastic
nuc_gene_i__MTG2_	Nucleus	0.0	Stochastic
nuc_gene_i__PLCL1_	Nucleus	0.0	Stochastic
nuc_gene_i__GPR39_	Nucleus	0.0	Stochastic
nuc_gene_i__RPS20_	Nucleus	0.0	Stochastic
nuc_gene_i__VARS2_	Nucleus	0.0	Stochastic
nuc_gene_i__SFRP1_	Nucleus	0.0	Stochastic
nuc_gene_i__MED15_	Nucleus	0.0	Stochastic
nuc_gene_i__CGREF1_	Nucleus	0.0	Stochastic
nuc_gene_i__PNOC_	Nucleus	0.0	Stochastic
nuc_gene_i__FRAS1_	Nucleus	0.0	Stochastic
nuc_gene_i__LMAN2_	Nucleus	0.0	Stochastic
nuc_gene_i__FURIN_	Nucleus	0.0	Stochastic
nuc_gene_i__PARD6B_	Nucleus	0.0	Stochastic
nuc_gene_i__POLR2K_	Nucleus	0.0	Stochastic
nuc_gene_i__SLA2_	Nucleus	0.0	Stochastic
nuc_gene_i__TMEM181_	Nucleus	0.0	Stochastic
nuc_gene_i__FUT10_	Nucleus	0.0	Stochastic
nuc_gene_i__ZNF716_	Nucleus	0.0	Stochastic
nuc_gene_i__SLC14A1_	Nucleus	0.0	Stochastic
